doi,title
10.1007/978-3-030-95470-3_20,Optimisation of a Workpiece Clamping Position with Reinforcement Learning for Complex Milling Applications
10.1016/j.jmsy.2021.11.003,Machine learning for metal additive manufacturing: Towards a physics-informed data-driven paradigm
10.1177/09544089241288009,Machining performance analysis of wire-EDM for machining of titanium alloy using multi-objective optimization and machine learning approach
10.1016/j.ijheatmasstransfer.2023.124596,Deepening the scientific understanding of different phenomenology in laser powder bed fusion by an integrated framework
10.1007/s10845-022-02018-8,Optimization of injection molding process using multi-objective bayesian optimization and constrained generative inverse design networks
10.1016/j.ymeth.2022.08.002,Machine learning-enabled optimization of extrusion-based 3D printing
10.1007/s00170-022-09608-z,Hybrid data-driven feature extraction-enabled surface modeling for metal additive manufacturing
10.1016/j.jmsy.2023.07.010,Physics-guided neural operator for data-driven composites manufacturing process modelling
10.1016/j.jmapro.2023.05.108,Digital transformation of rotary hearth furnace for process automation and CO2 reduction: Hybrid model under limited operational data utilization
10.3389/fnbot.2022.865693,Green Supply Chain Optimization Based on BP Neural Network
10.3390/chemengineering7040065,Process Optimization of Biodiesel from Used Cooking Oil in a Microwave Reactor: A Case of Machine Learning and Box–Behnken Design
10.1016/j.addma.2023.103742,Invertible neural networks for real-time control of extrusion additive manufacturing
10.3390/ma16052081,Post Weld Heat Treatment Optimization of Dissimilar Friction Stir Welded AA2024-T3 and AA7075-T651 Using Machine Learning and Metaheuristics
10.1007/s00170-022-10649-7,Online prediction of automotive tempered glass quality using machine learning
10.1016/j.matdes.2023.111625,Extreme gradient boosting-inspired process optimization algorithm for manufacturing engineering applications
10.1007/s00170-022-09555-9,Machine-learning prediction of selective laser melting additively manufactured part density by feature-dimension-ascended Bayesian network model for process optimisation
10.1115/IMECE2024-139929,OPTIMIZING LASER CUTTING PARAMETERS FOR AUSTENITIC STAINLESS STEEL: INSIGHTS FROM GAUSSIAN PROCESS REGRESSION AND SENSITIVITY ANALYSIS
10.1115/IMECE2024-145983,ACCELERATING MICROSTRUCTURE AND MELT POOL PREDICTION IN LASER POWDER BED FUSION PROCESSES USING DATA DRIVEN NEURAL NETWORK
10.1080/21663831.2023.2275599,"Progress in additive manufacturing, additive repair and fatigue evaluation of aviation titanium alloy blades"
10.1109/ICAC57885.2023.10275189,Enhancing Genetic Algorithm-Based Process Parameter Optimisation Through Grid Search-Optimised Artificial Neural Networks
10.1007/978-3-031-43670-3_34,Prediction of Residual Dye Using Machine Learning Algorithms for an Eco-Friendly Dyeing Process
10.12700/APH.21.10.2024.10.20,Artificial Intelligence Techniques and Biomimetic Methods Supporting Heat Treatment Processes
10.1016/j.compositesa.2023.107842,An Accelerated Process Optimization Method to Minimize Deformations in Composites Using Theory-guided Probabilistic Machine Learning
10.1098/rsta.2022.0405,Neural optimization machine: A neural network approach for optimization and its application in additive manufacturing with physics-guided learning
10.3390/electronics12224572,A Systematic Literature Review on Artificial Intelligence and Explainable Artificial Intelligence for Visual Quality Assurance in Manufacturing
10.1111/jfpe.14431,Instant decompression-induced swell drying of banana: Machine learning and swarm intelligence embedded modeling and process optimization
10.1016/j.egyr.2023.12.021,Energy efficiency investment in Swiss industry: Analysis of target agreements
10.1021/acsami.3c18889,Machine Learning Applied to Electron Beam Lithography to Accelerate Process Optimization of a Contact Hole Layer
10.1117/12.3001532,Photonic sensor-based machine learning for Precise Forecasting of Cure Time and Temperature Overshoot in Resin Transfer Moulding
10.1016/j.ifacol.2023.10.1232,Data-Driven Process Optimization of Fused Filament Fabrication based on In Situ Measurements
10.1108/RPJ-02-2024-0068,An alloy-agnostic machine learning framework for process mapping in laser powder bed fusion
10.1007/s00170-023-11473-3,Efficient prediction of thermal history in wire and arc additive manufacturing combining machine learning and numerical simulation
10.1007/s40194-022-01445-8,Experimental investigation and development of a deep learning framework to predict process-induced surface roughness in additively manufactured aluminum alloys
10.1109/ACCESS.2024.3458830,"Advancing Manufacturing Through Artificial Intelligence: Current Landscape, Perspectives, Best Practices, Challenges, and Future Direction"
10.2174/0124055204304381240403085107,Predictive Modeling and Optimization of Plywood Drying: An Artificial Neural Network Approach
10.1016/j.matdes.2023.112034,Physics-informed neural networks for data-free surrogate modelling and engineering optimization – An example from composite manufacturing
10.1007/s00170-023-11563-2,Kiln predictive modelization for performance optimization
10.1016/j.aiepr.2023.03.003,Assessing the capabilities of ChatGPT to improve additive manufacturing troubleshooting
10.3390/ma17030742,Transferability of Temperature Evolution of Dissimilar Wire-Arc Additively Manufactured Components by Machine Learning
10.1007/s40430-023-04637-5,The use of machine learning in process–structure–property modeling for material extrusion additive manufacturing: a state-of-the-art review
10.1016/j.cep.2023.109653,Data-driven recurrent neural networks modeling of cyanobacteria growth in bubble columns reactors under sparging with CO2-enriched Air
10.1049/icp.2025.0827,Comparative Analysis of Prediction Techniques in Metal 3D Printing Using Machine Learning
10.1038/s41598-023-49257-0,Comprehensive modeling of cell culture profile using Raman spectroscopy and machine learning
10.1038/s41524-023-01152-y,A machine learning method to quantitatively predict alpha phase morphology in additively manufactured Ti-6Al-4V
10.1002/9781394272587.ch13,Hybrid Approaches: Combining Deep Reinforcement Learning with Other Techniques
10.1109/ASET60340.2024.10708708,Machine Learning for Cutting Process Optimization: Comparison of Decision Tree and Bayesian Optimization-Random Forest Regression Models
10.3390/eng4040156,Machine Learning Study of the Effect of Process Parameters on Tensile Strength of FFF PLA and PLA-CF
10.1109/ICTMIM65579.2025.10988032,AI-based Smart Control Systems for Induction Brazing in Industrial Applications
10.1016/j.addma.2024.104384,A machine learning approach for predicting evaporation-induced composition variability in directed energy deposition in-situ alloying
10.1002/adts.202400135,Comparative Study of Multi-objective Bayesian Optimization and NSGA-III based Approaches for Injection Molding Process
10.1109/ICUFN61752.2024.10625268,Transmittance-Based Classification of Semiconductor Slit Designs: A Novel Multi-Layer Perceptron Approach
10.1016/j.jclepro.2024.142464,Energy-saving and low-carbon leather production: AI-assisted chrome tanning process optimization
10.1109/CSTIC64481.2025.11017900,Interpretable Virtual Metrology-Driven Adaptive dEWMA Control for Nonlinear Semiconductor Process Optimization
10.1109/TAI.2024.3429479,Exploring Machine Learning for Semiconductor Process Optimization: A Systematic Review
10.1016/j.addma.2024.104208,Autonomous optimization of process parameters and in-situ anomaly detection in aerosol jet printing by an integrated machine learning approach
10.1016/j.envres.2023.118047,Solar photovoltaic panel production in Mexico: A novel machine learning approach
10.1016/j.jmsy.2023.11.013,In-mold condition-centered and explainable artificial intelligence-based (IMC-XAI) process optimization for injection molding
10.1016/j.eswa.2023.121349,Multi-objective robust parameter optimization using the extended and weighted k-means (EWK-means) clustering in laser powder bed fusion (LPBF)
10.1002/qre.3377,Optimisation of laser welding of deep drawing steel for automotive applications by Machine Learning: A comparison of different techniques
10.1080/17452759.2024.2390483,Exploring crystallographic texture manipulation in stainless steels via laser powder bed fusion: insights from neutron diffraction and machine learning
10.1051/matecconf/202541308004,Application of artificial intelligence in 3D printing
10.1016/j.jmsy.2024.09.012,A transfer learning method in press hardening surrogate modeling: From simulations to real-world
10.1038/s41467-024-47087-w,Machine-learning-assisted and real-time-feedback-controlled growth of InAs/GaAs quantum dots
10.1007/s40194-024-01836-z,Monitoring the gas metal arc additive manufacturing process using unsupervised machine learning
10.1016/j.tsep.2024.102945,Ai-enhanced thermal modeling for integrated process-product-system optimization in zero-defect manufacturing chains
10.1016/j.optlastec.2024.111096,A physical simulation-machine learning model for optimal process schemes in laser-based directed energy deposition process
10.1007/s00170-024-13661-1,Manufacturing motor core lamination from thin non-oriented silicon steel sheet direct by pulsed laser cutting using multi-quality optimized process parameters
10.1021/acs.iecr.4c01003,"Continuous Flow Synthesis of N,O-Dimethyl-N′-nitroisourea Monitored by Inline Fourier Transform Infrared Spectroscopy: Bayesian Optimization and Kinetic Modeling"
10.16490/j.cnki.issn.1001-3660.2025.03.014,Surface Quality and Performance of 3D Printed 316L Landscape Design Components via Laser Polishing
10.3390/jmmp9020067,Predictive Modelling of Weld Bead Geometry in Wire Arc Additive Manufacturing
10.1016/j.smmf.2025.100090,Quantitative analysis of the correlation between dual-deposition parameters and porosity in wire arc additive manufactured Ti-22V-4Al alloys
10.46793/adeletters.2024.3.2.2,DEPOSITION QUALITY OPTIMIZATION OF ADDITIVE FRICTION STIR DEPOSITED ALUMINIUM ALLOY USING UNSUPERVISED MACHINE LEARNING
10.1007/978-3-031-46452-2_26,Process and product quality optimization with explainable artificial intelligence
10.1109/IRASET64571.2025.11008200,Multi-Objective Optimization of FDM-Printed Gears: A Bayesian Learning Approach to Quality and Weight Reduction
10.1002/9781394301287.ch11,Cost Analysis of Artificial Intelligent-Based Biofuels Industry
